Year,County Name,Region,Age Group,Deaths
2003,Cayuga,ROS,10-19,9
2003,Cayuga,ROS,35-44,22
2003,Cayuga,ROS,45-54,32
2003,Cayuga,ROS,55-64,78
2003,Cayuga,ROS,65-74,112
2003,Cayuga,ROS,85+,251
2003,Cayuga,ROS,75-84,260
2003,Cayuga,ROS,Total,777
2003,Chautauqua,ROS,1-9,4
2003,Chautauqua,ROS,20-24,5
2003,Chautauqua,ROS,10-19,8
2003,Chautauqua,ROS,25-34,15
2003,Chautauqua,ROS,<1,15
2003,Chautauqua,ROS,35-44,40
2003,Chautauqua,ROS,45-54,89
2003,Chautauqua,ROS,55-64,128
2003,Chautauqua,ROS,65-74,252
2003,Chautauqua,ROS,75-84,445
2003,Chautauqua,ROS,85+,490
2003,Chautauqua,ROS,Total,1491
2003,Chemung,ROS,10-19,3
2003,Chemung,ROS,20-24,3
2003,Chemung,ROS,25-34,9
2003,Chemung,ROS,<1,11
2003,Chemung,ROS,35-44,23
2003,Chemung,ROS,45-54,43
2003,Chemung,ROS,55-64,85
2003,Chemung,ROS,65-74,172
2003,Chemung,ROS,75-84,278
2003,Chemung,ROS,85+,311
2003,Chemung,ROS,Total,938
2003,Chenango,ROS,10-19,1
2003,Chenango,ROS,<1,3
2003,Chenango,ROS,1-9,5
2003,Chenango,ROS,25-34,5
2003,Chenango,ROS,20-24,6
2003,Chenango,ROS,35-44,13
2003,Chenango,ROS,45-54,34
2003,Chenango,ROS,55-64,55
2003,Chenango,ROS,65-74,92
2003,Chenango,ROS,75-84,137
2003,Chenango,ROS,85+,183
2003,Chenango,ROS,Total,534
2003,Clinton,ROS,1-9,2
2003,Clinton,ROS,10-19,2
2003,Clinton,ROS,<1,2
2003,Clinton,ROS,20-24,4
2003,Clinton,ROS,25-34,10
2003,Clinton,ROS,35-44,25
2003,Clinton,ROS,45-54,51
2003,Clinton,ROS,55-64,76
2003,Clinton,ROS,65-74,126
2003,Clinton,ROS,85+,164
2003,Clinton,ROS,75-84,185
2003,Clinton,ROS,Total,647
2003,Columbia,ROS,1-9,1
2003,Columbia,ROS,10-19,1
2003,Columbia,ROS,20-24,5
2003,Columbia,ROS,<1,6
2003,Columbia,ROS,25-34,10
2003,Columbia,ROS,35-44,14
2003,Columbia,ROS,45-54,43
2003,Columbia,ROS,55-64,64
2003,Columbia,ROS,65-74,115
2003,Columbia,ROS,75-84,178
2003,Columbia,ROS,85+,220
2003,Columbia,ROS,Total,657
2003,Cortland,ROS,1-9,1
2003,Cortland,ROS,10-19,1
2003,Cortland,ROS,20-24,2
2003,Cortland,ROS,<1,2
2003,Cortland,ROS,25-34,5
2003,Cortland,ROS,35-44,9
2003,Cortland,ROS,45-54,25
2003,Cortland,ROS,55-64,47
2003,Cortland,ROS,65-74,83
2003,Cortland,ROS,75-84,125
2003,Cortland,ROS,85+,150
2003,Cortland,ROS,Total,450
2003,Delaware,ROS,20-24,1
2003,Delaware,ROS,10-19,2
2003,Delaware,ROS,<1,4
2003,Delaware,ROS,25-34,6
2003,Delaware,ROS,35-44,12
2003,Delaware,ROS,45-54,32
2003,Delaware,ROS,55-64,50
2003,Delaware,ROS,65-74,91
2003,Delaware,ROS,75-84,152
2003,Delaware,ROS,85+,180
2003,Delaware,ROS,Total,530
2003,Dutchess,ROS,1-9,2
2003,Dutchess,ROS,10-19,9
2003,Dutchess,ROS,20-24,12
2003,Dutchess,ROS,25-34,19
2003,Dutchess,ROS,<1,21
2003,Dutchess,ROS,35-44,66
2003,Dutchess,ROS,45-54,123
2003,Dutchess,ROS,55-64,248
2003,Dutchess,ROS,65-74,400
2003,Dutchess,ROS,75-84,617
2003,Dutchess,ROS,85+,680
2003,Dutchess,ROS,Total,2197
2003,Erie,ROS,1-9,22
2003,Erie,ROS,10-19,33
2003,Erie,ROS,20-24,53
2003,Erie,ROS,25-34,84
2003,Erie,ROS,<1,99
2003,Erie,ROS,35-44,240
2003,Erie,ROS,45-54,586
2003,Erie,ROS,55-64,798
2003,Erie,ROS,65-74,1665
2003,Erie,ROS,85+,3128
2003,Erie,ROS,75-84,3276
2003,Erie,ROS,Total,9984
2003,Essex,ROS,10-19,1
2003,Essex,ROS,<1,1
2003,Essex,ROS,25-34,2
2003,Essex,ROS,20-24,3
2003,Essex,ROS,35-44,11
2003,Essex,ROS,45-54,19
2003,Essex,ROS,55-64,35
2003,Essex,ROS,65-74,71
2003,Essex,ROS,75-84,114
2003,Essex,ROS,85+,129
2003,Essex,ROS,Total,386
2003,Franklin,ROS,1-9,1
2003,Franklin,ROS,<1,2
2003,Franklin,ROS,25-34,6
2003,Franklin,ROS,35-44,9
2003,Franklin,ROS,45-54,27
2003,Franklin,ROS,55-64,41
2003,Franklin,ROS,65-74,78
2003,Franklin,ROS,85+,123
2003,Franklin,ROS,75-84,140
2003,Franklin,ROS,Total,427
2003,Fulton,ROS,10-19,4
2003,Fulton,ROS,20-24,4
2003,Fulton,ROS,<1,4
2003,Fulton,ROS,25-34,5
2003,Fulton,ROS,35-44,13
2003,Fulton,ROS,45-54,28
2003,Fulton,ROS,55-64,63
2003,Fulton,ROS,65-74,97
2003,Fulton,ROS,75-84,161
2003,Fulton,ROS,85+,198
2003,Fulton,ROS,Total,577
2003,Genesee,ROS,1-9,3
2003,Genesee,ROS,10-19,4
2003,Genesee,ROS,25-34,6
2003,Genesee,ROS,20-24,7
2003,Genesee,ROS,35-44,12
2003,Genesee,ROS,45-54,34
2003,Genesee,ROS,55-64,46
2003,Genesee,ROS,65-74,101
2003,Genesee,ROS,85+,195
2003,Genesee,ROS,75-84,196
2003,Genesee,ROS,Total,604
2003,Greene,ROS,10-19,2
2003,Greene,ROS,25-34,2
2003,Greene,ROS,20-24,4
2003,Greene,ROS,35-44,16
2003,Greene,ROS,45-54,36
2003,Greene,ROS,55-64,62
2003,Greene,ROS,65-74,95
2003,Greene,ROS,75-84,156
2003,Greene,ROS,85+,183
2003,Greene,ROS,Total,556
2003,Hamilton,ROS,10-19,1
2003,Hamilton,ROS,35-44,1
2003,Hamilton,ROS,45-54,3
2003,Hamilton,ROS,55-64,4
2003,Hamilton,ROS,85+,14
2003,Hamilton,ROS,65-74,15
2003,Hamilton,ROS,75-84,17
2003,Hamilton,ROS,Total,55
2003,Herkimer,ROS,1-9,1
2003,Herkimer,ROS,10-19,3
2003,Herkimer,ROS,20-24,4
2003,Herkimer,ROS,<1,7
2003,Herkimer,ROS,25-34,8
2003,Herkimer,ROS,35-44,14
2003,Herkimer,ROS,45-54,41
2003,Herkimer,ROS,55-64,76
2003,Herkimer,ROS,65-74,103
2003,Herkimer,ROS,85+,251
2003,Herkimer,ROS,75-84,255
2003,Herkimer,ROS,Total,763
2003,Jefferson,ROS,1-9,3
2003,Jefferson,ROS,<1,4
2003,Jefferson,ROS,10-19,6
2003,Jefferson,ROS,20-24,12
2003,Jefferson,ROS,25-34,13
2003,Jefferson,ROS,35-44,18
2003,Jefferson,ROS,45-54,44
2003,Jefferson,ROS,55-64,107
2003,Jefferson,ROS,65-74,137
2003,Jefferson,ROS,85+,240
2003,Jefferson,ROS,75-84,267
2003,Jefferson,ROS,Total,851
2003,Kings,NYC,1-9,58
2003,Kings,NYC,10-19,114
2003,Kings,NYC,20-24,141
2003,Kings,NYC,<1,250
2003,Kings,NYC,25-34,402
2003,Kings,NYC,35-44,846
2003,Kings,NYC,45-54,1596
2003,Kings,NYC,55-64,2059
2003,Kings,NYC,65-74,3035
2003,Kings,NYC,75-84,4610
2003,Kings,NYC,85+,4663
2003,Kings,NYC,Total,17774
2003,Lewis,ROS,10-19,2
2003,Lewis,ROS,20-24,2
2003,Lewis,ROS,<1,4
2003,Lewis,ROS,35-44,7
2003,Lewis,ROS,45-54,13
2003,Lewis,ROS,55-64,23
2003,Lewis,ROS,65-74,40
2003,Lewis,ROS,75-84,65
2003,Lewis,ROS,85+,77
2003,Lewis,ROS,Total,233
2003,Livingston,ROS,20-24,2
2003,Livingston,ROS,<1,2
2003,Livingston,ROS,25-34,6
2003,Livingston,ROS,10-19,7
2003,Livingston,ROS,35-44,14
2003,Livingston,ROS,45-54,37
2003,Livingston,ROS,55-64,54
2003,Livingston,ROS,65-74,94
2003,Livingston,ROS,75-84,143
2003,Livingston,ROS,85+,152
2003,Livingston,ROS,Total,511
2003,Madison,ROS,10-19,3
2003,Madison,ROS,25-34,3
2003,Madison,ROS,<1,5
2003,Madison,ROS,20-24,7
2003,Madison,ROS,35-44,14
2003,Madison,ROS,45-54,33
2003,Madison,ROS,55-64,77
2003,Madison,ROS,65-74,93
2003,Madison,ROS,75-84,167
2003,Madison,ROS,85+,183
2003,Madison,ROS,Total,585
2003,Monroe,ROS,1-9,11
2003,Monroe,ROS,10-19,28
2003,Monroe,ROS,20-24,48
2003,Monroe,ROS,<1,53
2003,Monroe,ROS,25-34,85
2003,Monroe,ROS,35-44,163
2003,Monroe,ROS,45-54,356
2003,Monroe,ROS,55-64,616
2003,Monroe,ROS,65-74,939
2003,Monroe,ROS,75-84,1853
2003,Monroe,ROS,85+,2236
2003,Monroe,ROS,Total,6388
2003,Montgomery,ROS,20-24,2
2003,Montgomery,ROS,<1,4
2003,Montgomery,ROS,1-9,5
2003,Montgomery,ROS,10-19,6
2003,Montgomery,ROS,25-34,6
2003,Montgomery,ROS,35-44,12
2003,Montgomery,ROS,45-54,22
2003,Montgomery,ROS,55-64,44
2003,Montgomery,ROS,65-74,92
2003,Montgomery,ROS,75-84,209
2003,Montgomery,ROS,85+,267
2003,Montgomery,ROS,Total,669
2003,Nassau,ROS,1-9,14
2003,Nassau,ROS,20-24,50
2003,Nassau,ROS,10-19,51
2003,Nassau,ROS,<1,56
2003,Nassau,ROS,25-34,103
2003,Nassau,ROS,35-44,287
2003,Nassau,ROS,45-54,608
2003,Nassau,ROS,55-64,943
2003,Nassau,ROS,65-74,1688
2003,Nassau,ROS,75-84,3568
2003,Nassau,ROS,85+,3657
2003,Nassau,ROS,Total,11025
2003,New York,NYC,1-9,32
2003,New York,NYC,10-19,38
2003,New York,NYC,20-24,60
2003,New York,NYC,<1,98
2003,New York,NYC,25-34,204
2003,New York,NYC,35-44,494
2003,New York,NYC,45-54,930
2003,New York,NYC,55-64,1297
2003,New York,NYC,65-74,1860
2003,New York,NYC,75-84,2796
2003,New York,NYC,85+,3256
2003,New York,NYC,Total,11066
2003,Niagara,ROS,1-9,2
2003,Niagara,ROS,10-19,6
2003,Niagara,ROS,<1,11
2003,Niagara,ROS,20-24,12
2003,Niagara,ROS,25-34,27
2003,Niagara,ROS,35-44,58
2003,Niagara,ROS,45-54,147
2003,Niagara,ROS,55-64,243
2003,Niagara,ROS,65-74,397
2003,Niagara,ROS,85+,683
2003,Niagara,ROS,75-84,756
2003,Niagara,ROS,Total,2342
2003,Oneida,ROS,1-9,6
2003,Oneida,ROS,20-24,11
2003,Oneida,ROS,10-19,13
2003,Oneida,ROS,25-34,19
2003,Oneida,ROS,<1,19
2003,Oneida,ROS,35-44,63
2003,Oneida,ROS,45-54,110
2003,Oneida,ROS,55-64,211
2003,Oneida,ROS,65-74,351
2003,Oneida,ROS,85+,850
2003,Oneida,ROS,75-84,867
2003,Oneida,ROS,Total,2520
2003,Onondaga,ROS,1-9,7
2003,Onondaga,ROS,10-19,23
2003,Onondaga,ROS,20-24,25
2003,Onondaga,ROS,25-34,45
2003,Onondaga,ROS,<1,49
2003,Onondaga,ROS,35-44,109
2003,Onondaga,ROS,45-54,250
2003,Onondaga,ROS,55-64,358
2003,Onondaga,ROS,65-74,655
2003,Onondaga,ROS,75-84,1218
2003,Onondaga,ROS,85+,1274
2003,Onondaga,ROS,Total,4013
2003,Ontario,ROS,1-9,2
2003,Ontario,ROS,<1,3
2003,Ontario,ROS,20-24,4
2003,Ontario,ROS,10-19,6
2003,Ontario,ROS,25-34,6
2003,Ontario,ROS,35-44,16
2003,Ontario,ROS,45-54,59
2003,Ontario,ROS,55-64,84
2003,Ontario,ROS,65-74,156
2003,Ontario,ROS,75-84,258
2003,Ontario,ROS,85+,284
2003,Ontario,ROS,Total,878
2003,Orange,ROS,1-9,8
2003,Orange,ROS,10-19,18
2003,Orange,ROS,25-34,32
2003,Orange,ROS,<1,32
2003,Orange,ROS,20-24,33
2003,Orange,ROS,35-44,83
2003,Orange,ROS,45-54,181
2003,Orange,ROS,55-64,296
2003,Orange,ROS,65-74,403
2003,Orange,ROS,75-84,691
2003,Orange,ROS,85+,727
2003,Orange,ROS,Total,2504
2003,Orleans,ROS,1-9,1
2003,Orleans,ROS,<1,1
2003,Orleans,ROS,10-19,2
2003,Orleans,ROS,20-24,2
2003,Orleans,ROS,25-34,6
2003,Orleans,ROS,35-44,9
2003,Orleans,ROS,45-54,25
2003,Orleans,ROS,55-64,46
2003,Orleans,ROS,65-74,64
2003,Orleans,ROS,75-84,108
2003,Orleans,ROS,85+,112
2003,Orleans,ROS,Total,376
2003,Oswego,ROS,1-9,3
2003,Oswego,ROS,20-24,4
2003,Oswego,ROS,10-19,10
2003,Oswego,ROS,<1,11
2003,Oswego,ROS,25-34,16
2003,Oswego,ROS,35-44,26
2003,Oswego,ROS,45-54,56
2003,Oswego,ROS,55-64,122
2003,Oswego,ROS,65-74,230
2003,Oswego,ROS,85+,278
2003,Oswego,ROS,75-84,312
2003,Oswego,ROS,Total,1068
2003,Otsego,ROS,20-24,1
2003,Otsego,ROS,<1,3
2003,Otsego,ROS,10-19,4
2003,Otsego,ROS,25-34,4
2003,Otsego,ROS,35-44,11
2003,Otsego,ROS,45-54,27
2003,Otsego,ROS,55-64,59
2003,Otsego,ROS,65-74,117
2003,Otsego,ROS,85+,192
2003,Otsego,ROS,75-84,210
2003,Otsego,ROS,Total,628
2003,Putnam,ROS,<1,2
2003,Putnam,ROS,10-19,4
2003,Putnam,ROS,20-24,5
2003,Putnam,ROS,25-34,7
2003,Putnam,ROS,35-44,28
2003,Putnam,ROS,45-54,43
2003,Putnam,ROS,55-64,64
2003,Putnam,ROS,65-74,107
2003,Putnam,ROS,75-84,153
2003,Putnam,ROS,85+,178
2003,Putnam,ROS,Total,591
2003,Queens,NYC,1-9,35
2003,Queens,NYC,10-19,81
2003,Queens,NYC,20-24,81
2003,Queens,NYC,<1,169
2003,Queens,NYC,25-34,244
2003,Queens,NYC,35-44,512
2003,Queens,NYC,45-54,1071
2003,Queens,NYC,55-64,1600
2003,Queens,NYC,65-74,2552
2003,Queens,NYC,75-84,4449
2003,Queens,NYC,85+,4598
2003,Queens,NYC,Total,15392
2003,Rensselaer,ROS,1-9,2
2003,Rensselaer,ROS,10-19,3
2003,Rensselaer,ROS,20-24,3
2003,Rensselaer,ROS,<1,12
2003,Rensselaer,ROS,25-34,19
2003,Rensselaer,ROS,35-44,27
2003,Rensselaer,ROS,45-54,88
2003,Rensselaer,ROS,55-64,133
2003,Rensselaer,ROS,65-74,229
2003,Rensselaer,ROS,85+,429
2003,Rensselaer,ROS,75-84,434
2003,Rensselaer,ROS,Total,1379
2003,Richmond,NYC,1-9,5
2003,Richmond,NYC,10-19,10
2003,Richmond,NYC,20-24,10
2003,Richmond,NYC,<1,31
2003,Richmond,NYC,25-34,44
2003,Richmond,NYC,35-44,130
2003,Richmond,NYC,45-54,289
2003,Richmond,NYC,55-64,435
2003,Richmond,NYC,65-74,617
2003,Richmond,NYC,85+,985
2003,Richmond,NYC,75-84,1002
2003,Richmond,NYC,Total,3558
2003,Rockland,ROS,10-19,6
2003,Rockland,ROS,20-24,11
2003,Rockland,ROS,1-9,15
2003,Rockland,ROS,25-34,18
2003,Rockland,ROS,<1,19
2003,Rockland,ROS,35-44,63
2003,Rockland,ROS,45-54,102
2003,Rockland,ROS,55-64,225
2003,Rockland,ROS,65-74,346
2003,Rockland,ROS,75-84,588
2003,Rockland,ROS,85+,727
2003,Rockland,ROS,Total,2120
2003,Saratoga,ROS,10-19,6
2003,Saratoga,ROS,20-24,7
2003,Saratoga,ROS,25-34,11
2003,Saratoga,ROS,<1,15
2003,Saratoga,ROS,35-44,33
2003,Saratoga,ROS,45-54,107
2003,Saratoga,ROS,55-64,152
2003,Saratoga,ROS,65-74,245
2003,Saratoga,ROS,85+,426
2003,Saratoga,ROS,75-84,433
2003,Saratoga,ROS,Total,1435
2003,Schenectady,ROS,1-9,3
2003,Schenectady,ROS,20-24,8
2003,Schenectady,ROS,<1,11
2003,Schenectady,ROS,10-19,12
2003,Schenectady,ROS,25-34,21
2003,Schenectady,ROS,35-44,36
2003,Schenectady,ROS,45-54,91
2003,Schenectady,ROS,55-64,117
2003,Schenectady,ROS,65-74,218
2003,Schenectady,ROS,85+,531
2003,Schenectady,ROS,75-84,542
2003,Schenectady,ROS,Total,1590
2003,Schoharie,ROS,1-9,1
2003,Schoharie,ROS,10-19,1
2003,Schoharie,ROS,20-24,2
2003,Schoharie,ROS,<1,2
2003,Schoharie,ROS,25-34,3
2003,Schoharie,ROS,35-44,5
2003,Schoharie,ROS,45-54,13
2003,Schoharie,ROS,55-64,35
2003,Schoharie,ROS,65-74,51
2003,Schoharie,ROS,85+,83
2003,Schoharie,ROS,75-84,88
2003,Schoharie,ROS,Total,284
2003,Schuyler,ROS,<1,1
2003,Schuyler,ROS,25-34,2
2003,Schuyler,ROS,10-19,3
2003,Schuyler,ROS,35-44,4
2003,Schuyler,ROS,45-54,9
2003,Schuyler,ROS,55-64,23
2003,Schuyler,ROS,65-74,43
2003,Schuyler,ROS,75-84,59
2003,Schuyler,ROS,85+,66
2003,Schuyler,ROS,Total,210
2003,Seneca,ROS,1-9,1
2003,Seneca,ROS,20-24,1
2003,Seneca,ROS,<1,3
2003,Seneca,ROS,10-19,5
2003,Seneca,ROS,35-44,9
2003,Seneca,ROS,25-34,10
2003,Seneca,ROS,45-54,21
2003,Seneca,ROS,55-64,23
2003,Seneca,ROS,65-74,56
2003,Seneca,ROS,85+,104
2003,Seneca,ROS,75-84,106
2003,Seneca,ROS,Total,339
2003,St Lawrence,ROS,10-19,1
2003,St Lawrence,ROS,1-9,3
2003,St Lawrence,ROS,20-24,5
2003,St Lawrence,ROS,25-34,9
2003,St Lawrence,ROS,<1,9
2003,St Lawrence,ROS,35-44,28
2003,St Lawrence,ROS,45-54,51
2003,St Lawrence,ROS,55-64,110
2003,St Lawrence,ROS,65-74,207
2003,St Lawrence,ROS,85+,285
2003,St Lawrence,ROS,75-84,311
2003,St Lawrence,ROS,Total,1019
2003,Steuben,ROS,10-19,5
2003,Steuben,ROS,20-24,5
2003,Steuben,ROS,<1,7
2003,Steuben,ROS,25-34,12
2003,Steuben,ROS,35-44,26
2003,Steuben,ROS,45-54,41
2003,Steuben,ROS,55-64,111
2003,Steuben,ROS,65-74,176
2003,Steuben,ROS,85+,291
2003,Steuben,ROS,75-84,320
2003,Steuben,ROS,Total,994
2003,Suffolk,ROS,1-9,26
2003,Suffolk,ROS,10-19,59
2003,Suffolk,ROS,20-24,77
2003,Suffolk,ROS,<1,112
2003,Suffolk,ROS,25-34,148
2003,Suffolk,ROS,35-44,345
2003,Suffolk,ROS,45-54,719
2003,Suffolk,ROS,55-64,1197
2003,Suffolk,ROS,65-74,1912
2003,Suffolk,ROS,75-84,3365
2003,Suffolk,ROS,85+,3537
2003,Suffolk,ROS,Total,11497
2003,Sullivan,ROS,10-19,5
2003,Sullivan,ROS,20-24,5
2003,Sullivan,ROS,1-9,6
2003,Sullivan,ROS,<1,8
2003,Sullivan,ROS,25-34,14
2003,Sullivan,ROS,35-44,19
2003,Sullivan,ROS,45-54,50
2003,Sullivan,ROS,55-64,82
2003,Sullivan,ROS,65-74,129
2003,Sullivan,ROS,75-84,184
2003,Sullivan,ROS,85+,186
2003,Sullivan,ROS,Total,688
2003,Tioga,ROS,1-9,2
2003,Tioga,ROS,10-19,3
2003,Tioga,ROS,20-24,3
2003,Tioga,ROS,25-34,5
2003,Tioga,ROS,<1,6
2003,Tioga,ROS,35-44,10
2003,Tioga,ROS,45-54,20
2003,Tioga,ROS,55-64,51
2003,Tioga,ROS,65-74,90
2003,Tioga,ROS,75-84,122
2003,Tioga,ROS,85+,127
2003,Tioga,ROS,Total,439
2003,Tompkins,ROS,<1,1
2003,Tompkins,ROS,1-9,2
2003,Tompkins,ROS,20-24,3
2003,Tompkins,ROS,10-19,4
2003,Tompkins,ROS,25-34,9
2003,Tompkins,ROS,35-44,11
2003,Tompkins,ROS,45-54,29
2003,Tompkins,ROS,55-64,58
2003,Tompkins,ROS,65-74,100
2003,Tompkins,ROS,75-84,167
2003,Tompkins,ROS,85+,193
2003,Tompkins,ROS,Total,577
2003,Ulster,ROS,1-9,2
2003,Ulster,ROS,10-19,3
2003,Ulster,ROS,20-24,10
2003,Ulster,ROS,<1,11
2003,Ulster,ROS,25-34,19
2003,Ulster,ROS,35-44,48
2003,Ulster,ROS,45-54,102
2003,Ulster,ROS,55-64,166
2003,Ulster,ROS,65-74,251
2003,Ulster,ROS,75-84,450
2003,Ulster,ROS,85+,455
2003,Ulster,ROS,Total,1517
2003,Warren,ROS,20-24,1
2003,Warren,ROS,1-9,2
2003,Warren,ROS,25-34,2
2003,Warren,ROS,10-19,7
2003,Warren,ROS,35-44,14
2003,Warren,ROS,45-54,32
2003,Warren,ROS,55-64,60
2003,Warren,ROS,65-74,109
2003,Warren,ROS,75-84,195
2003,Warren,ROS,85+,201
2003,Warren,ROS,Total,623
2003,Washington,ROS,1-9,1
2003,Washington,ROS,<1,3
2003,Washington,ROS,20-24,4
2003,Washington,ROS,25-34,6
2003,Washington,ROS,10-19,7
2003,Washington,ROS,35-44,12
2003,Washington,ROS,45-54,36
2003,Washington,ROS,55-64,63
2003,Washington,ROS,65-74,116
2003,Washington,ROS,75-84,190
2003,Washington,ROS,85+,200
2003,Washington,ROS,Total,638
2003,Wayne,ROS,20-24,2
2003,Wayne,ROS,1-9,4
2003,Wayne,ROS,10-19,8
2003,Wayne,ROS,25-34,8
2003,Wayne,ROS,<1,11
2003,Wayne,ROS,35-44,19
2003,Wayne,ROS,45-54,55
2003,Wayne,ROS,55-64,77
2003,Wayne,ROS,65-74,144
2003,Wayne,ROS,85+,248
2003,Wayne,ROS,75-84,264
2003,Wayne,ROS,Total,840
2003,Westchester,ROS,1-9,19
2003,Westchester,ROS,10-19,26
2003,Westchester,ROS,20-24,34
2003,Westchester,ROS,<1,58
2003,Westchester,ROS,25-34,89
2003,Westchester,ROS,35-44,180
2003,Westchester,ROS,45-54,415
2003,Westchester,ROS,55-64,738
2003,Westchester,ROS,65-74,1081
2003,Westchester,ROS,75-84,2070
2003,Westchester,ROS,85+,2558
2003,Westchester,ROS,Total,7268
2003,Wyoming,ROS,<1,1
2003,Wyoming,ROS,25-34,3
2003,Wyoming,ROS,10-19,5
2003,Wyoming,ROS,20-24,5
2003,Wyoming,ROS,35-44,13
2003,Wyoming,ROS,45-54,29
2003,Wyoming,ROS,55-64,37
2003,Wyoming,ROS,65-74,48
2003,Wyoming,ROS,75-84,107
2003,Wyoming,ROS,85+,123
2003,Wyoming,ROS,Total,371
2003,Yates,ROS,1-9,1
2003,Yates,ROS,25-34,2
2003,Yates,ROS,10-19,3
2003,Yates,ROS,35-44,3
2003,Yates,ROS,<1,4
2003,Yates,ROS,45-54,9
2003,Yates,ROS,55-64,26
2003,Yates,ROS,65-74,39
2003,Yates,ROS,75-84,73
2003,Yates,ROS,85+,85
2003,Yates,ROS,Total,245
2004,Albany,ROS,10-19,4
2004,Albany,ROS,1-9,7
2004,Albany,ROS,20-24,13
2004,Albany,ROS,<1,22
2004,Albany,ROS,25-34,24
2004,Albany,ROS,35-44,71
2004,Albany,ROS,45-54,186
2004,Albany,ROS,55-64,251
2004,Albany,ROS,65-74,435
2004,Albany,ROS,75-84,852
2004,Albany,ROS,85+,933
2004,Albany,ROS,Total,2798
2004,Allegany,ROS,1-9,2
2004,Allegany,ROS,10-19,4
2004,Allegany,ROS,<1,5
2004,Allegany,ROS,35-44,7
2004,Allegany,ROS,20-24,8
2004,Allegany,ROS,25-34,8
2004,Allegany,ROS,45-54,28
2004,Allegany,ROS,55-64,39
2004,Allegany,ROS,65-74,75
2004,Allegany,ROS,75-84,131
2004,Allegany,ROS,85+,146
2004,Allegany,ROS,Total,453
2004,Bronx,NYC,1-9,31
2004,Bronx,NYC,10-19,65
2004,Bronx,NYC,20-24,84
2004,Bronx,NYC,<1,156
2004,Bronx,NYC,25-34,200
2004,Bronx,NYC,35-44,533
2004,Bronx,NYC,45-54,1094
2004,Bronx,NYC,55-64,1267
2004,Bronx,NYC,65-74,1566
2004,Bronx,NYC,75-84,2208
2004,Bronx,NYC,85+,2391
2004,Bronx,NYC,Total,9595
2004,Broome,ROS,1-9,5
2004,Broome,ROS,20-24,9
2004,Broome,ROS,10-19,11
2004,Broome,ROS,<1,12
2004,Broome,ROS,25-34,15
2004,Broome,ROS,35-44,47
2004,Broome,ROS,45-54,104
2004,Broome,ROS,55-64,194
2004,Broome,ROS,65-74,316
2004,Broome,ROS,75-84,632
2004,Broome,ROS,85+,725
2004,Broome,ROS,Total,2070
2004,Cattaraugus,ROS,1-9,2
2004,Cattaraugus,ROS,<1,5
2004,Cattaraugus,ROS,25-34,6
2004,Cattaraugus,ROS,20-24,8
2004,Cattaraugus,ROS,10-19,9
2004,Cattaraugus,ROS,35-44,21
2004,Cattaraugus,ROS,45-54,58
2004,Cattaraugus,ROS,55-64,87
2004,Cattaraugus,ROS,65-74,163
2004,Cattaraugus,ROS,85+,271
2004,Cattaraugus,ROS,75-84,275
2004,Cattaraugus,ROS,Total,905
2004,Cayuga,ROS,10-19,3
2004,Cayuga,ROS,20-24,4
2004,Cayuga,ROS,25-34,7
2004,Cayuga,ROS,<1,8
2004,Cayuga,ROS,35-44,17
2004,Cayuga,ROS,45-54,36
2004,Cayuga,ROS,55-64,62
2004,Cayuga,ROS,65-74,118
2004,Cayuga,ROS,75-84,208
2004,Cayuga,ROS,85+,237
2004,Cayuga,ROS,Total,700
2004,Chautauqua,ROS,1-9,2
2004,Chautauqua,ROS,20-24,6
2004,Chautauqua,ROS,10-19,7
2004,Chautauqua,ROS,<1,9
2004,Chautauqua,ROS,25-34,10
2004,Chautauqua,ROS,35-44,41
2004,Chautauqua,ROS,45-54,73
2004,Chautauqua,ROS,55-64,121
2004,Chautauqua,ROS,65-74,221
2004,Chautauqua,ROS,75-84,409
2004,Chautauqua,ROS,85+,526
2004,Chautauqua,ROS,Total,1425
2004,Chemung,ROS,1-9,4
2004,Chemung,ROS,20-24,4
2004,Chemung,ROS,10-19,5
2004,Chemung,ROS,25-34,5
2004,Chemung,ROS,<1,5
2004,Chemung,ROS,35-44,25
2004,Chemung,ROS,45-54,42
2004,Chemung,ROS,55-64,82
2004,Chemung,ROS,65-74,143
2004,Chemung,ROS,75-84,280
2004,Chemung,ROS,85+,304
2004,Chemung,ROS,Total,899
2004,Chenango,ROS,10-19,3
2004,Chenango,ROS,20-24,3
2004,Chenango,ROS,25-34,4
2004,Chenango,ROS,<1,6
2004,Chenango,ROS,35-44,17
2004,Chenango,ROS,45-54,29
2004,Chenango,ROS,55-64,50
2004,Chenango,ROS,65-74,90
2004,Chenango,ROS,75-84,170
2004,Chenango,ROS,85+,177
2004,Chenango,ROS,Total,549
2004,Clinton,ROS,10-19,4
2004,Clinton,ROS,20-24,4
2004,Clinton,ROS,25-34,5
2004,Clinton,ROS,<1,5
2004,Clinton,ROS,35-44,15
2004,Clinton,ROS,45-54,39
2004,Clinton,ROS,55-64,73
2004,Clinton,ROS,65-74,119
2004,Clinton,ROS,85+,169
2004,Clinton,ROS,75-84,192
2004,Clinton,ROS,Total,625
2004,Columbia,ROS,1-9,3
2004,Columbia,ROS,<1,3
2004,Columbia,ROS,20-24,4
2004,Columbia,ROS,25-34,8
